RF [mm]
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0.07
0.13
0.2
0.27
0.4
0.8
1
0.87
0.33
0.33
0.53
0.47
0.67
0.73
0.67
0.4
0.2
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.27
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.33
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.27
0
0
0
0
0
0
0
0.07
0.07
0.27
0
0
0
0
0
0
0
0
0
0
0
0.8
0
0
0.13
0.33
1.4
0.53
0.47
0.8
0.47
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0
0
0
0
0
0
0
0
0
0.13
0
1.07
0.13
0
0
0
0
0.07
0.87
0.53
0.07
0.73
0.07
0
0
0.07
0.07
0.07
0.07
0
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.07
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.2
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0.07
0
0.07
0.13
0
0.07
0.07
0
0
0
0.07
0.2
0.33
0.73
0.8
0.47
0.67
1.67
1.33
0.73
0.47
1.27
1.73
0.8
0.4
0.33
0
0
0.07
0.07
0
0
0.27
0.27
0.27
0.13
0.07
0
0.07
0.87
1.8
0.73
0
0
0.07
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0.07
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
0.2
0
0.07
0
0.27
0.13
0.13
0.07
0
0
0.2
0.33
0.2
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.13
0
0
0
0
0.07
0
0
0
0.07
0
0.13
0
0
0
0
0.07
0.07
0
0
0
0
0
0.13
0.07
0.07
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0.13
0.2
0.27
0.2
0
0
0
0
0.13
0.47
4.13
1.07
0
0.07
0.73
0.93
0
0
0.07
0
0.27
1.13
0.07
0
0.2
0.13
0.47
0.2
0
0
0
0
0
0.8
1.2
0.33
0.07
0.07
0.07
0.07
0
0
0
0.8
0.4
0.8
0.53
2.13
1.87
0.4
0.47
0
0
0
0
0
0
0
0
0
0
0.13
0.47
0.07
0.07
0.2
0.47
0.4
0.07
0.6
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.07
0.33
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.27
1.2
1.4
0.2
0
0.47
0.53
0.07
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0.53
0.27
1.07
0.13
0.53
0.07
0.47
0.8
2.67
3.6
1.33
2.27
1.67
0.13
0
0
0.33
0
0
0
0
0
0
0
0
0
0
0
0.4
0.13
0.07
0.33
0.27
0.33
0.27
0.53
0.33
0.4
0.2
0.2
0.4
0.07
0
0
0
0
0.07
0.8
0.27
0.8
0.4
0
0.87
0.67
0.13
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0.13
1
0.4
0.2
0.67
0.53
0.33
0.07
0.2
0.07
0.07
0
0
0.07
0
0.07
1.27
4.07
2.47
0.47
0
0
0.2
0.13
0.4
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.27
0.2
0.13
0.13
0.07
0.27
0.07
0.53
0.8
0.6
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.2
0.07
0.33
0.73
0
0.2
0.6
0.13
0
0.27
0.33
0.13
0.13
0.07
0
0
0
0
0.93
0
0
0
0.07
0
0.07
0
0
0
0
0
0
0.07
0.53
0.6
2.33
1
2.13
1.93
1.8
0.8
0.8
0.73
3.07
3.33
1.87
1.4
1.13
0.4
0.53
0.6
1.93
1.13
0.47
0.2
0.07
0
0
0
0.07
0.07
0.2
0.67
0.13
0.2
0.07
0.2
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.33
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.07
0
0.07
0.6
1
1.2
0.73
0.2
0.67
0.27
0.33
0.27
0.07
0.07
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0.53
0.07
0
0
0
0.07
0.47
0.07
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.13
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.27
0.27
0.07
1.27
1
0.13
0.13
1.67
0.27
0.07
0
0
0
0
0.07
0
0
0.07
0.13
0.07
0.2
0.07
0.33
0.4
0.07
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0.13
0.33
0.53
1.53
2
3.67
3.47
1.33
0.73
2.07
0.73
1.67
0.8
0.8
1.6
1
1.33
0.87
0.8
1
0.8
0.87
0.4
0.4
0.33
0.27
0.27
0.27
0.53
0.4
0.8
0.87
0.73
0.53
0.07
0.07
0.33
0
0
0.07
0.07
0
0.4
0.87
0.67
0.13
0.47
0.87
0.67
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.27
0.07
0
0.13
0.07
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0.13
0.33
0.07
0.07
0
0
0
0
0
0
0
0
0
0
0
0
2.2
0.27
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.07
0.07
0
0.07
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0.13
0
0
0.13
0.07
0.07
0.13
0.07
0.33
0.47
0.2
0.4
0.13
0.2
0
0
0
0
0
0.07
0
0
0
0
0
0.13
0
0.07
0.07
0.07
0.07
0.13
0
0.67
0.93
0.27
0.07
0.33
0.2
0.07
0
0
0.13
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0.07
0
0
0
0.27
0
0
0
0
0
0
0
0
0
0.27
0.27
0.2
1.07
1.07
0.8
0.2
0
0.6
0.07
0.2
0.27
0.27
0.07
0.13
0.4
0.47
0.87
0.2
0.47
0.13
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
0
0
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
1.27
0.87
0.47
0.07
0
0
0.73
0.8
1.4
2.87
1
0.87
2.07
0.53
0.2
0
0
0
0.6
2.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0.13
0.07
0
0.2
2.2
2.4
1.47
0.93
3.33
0.93
0.27
0.07
0.2
0
0.07
0.07
0.4
0.4
0.27
0.93
2.2
1.13
1.93
1.47
1.8
1.47
1.33
0.73
0.4
0.33
0.53
0.47
0.13
0.4
0.2
0.2
0.07
0.4
0.27
0.07
0
0
0
0.13
0.07
0
0
0
0
0
0.33
2.53
0.13
0
0.27
1.33
1.8
0.33
0.27
0
0
0
0
0
0
0
0
0
0.07
0.27
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.6
0.67
0.4
0.8
0.8
1.4
2.27
1.8
1.8
0.13
0
0
0
0
0
0.07
0.13
0.27
0
0.2
0.13
0.07
0
0.07
0
0
0.53
0.93
0.2
0
0.13
0.53
0.73
0.53
0.73
2
1.73
1.2
0.07
0
0
0
0.07
0.13
0.2
0.07
0
0
0
0.07
0.13
0.07
0
0.07
0
0.13
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.33
0
0
0
0
0
0
0
0
0
0
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0.07
0.2
0.27
0.4
0.87
1.8
4.93
1.67
0.27
0.07
1.2
0.53
0.13
0
0
0
2.07
0.8
0.07
0
0.13
0.27
0
0
0.27
0
0.13
1.73
0.13
0
0
0
0.2
1.33
4.4
1.53
0.13
0.33
0.07
0.27
0.47
0.07
0.4
0
0.13
0.07
0
0.13
0
0
0
0.2
0.6
0
0
0
0
0.2
0.07
0
0.2
0.07
0.07
0.07
0
0.2
0.87
1.2
0.53
0.6
0
0
0
0.07
0.47
0
0.07
1.27
0
0.67
0.8
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.47
0.2
0.07
0.53
0.13
0.07
0
0.07
0
0
0
0
0
0
0
0
0
0
0.4
1.93
0.27
0.07
0
0
0
0
0
0
0
0
0
0
0
0.33
0.33
0
0.13
0.13
0.2
0
0
0
0.33
0
0
0.47
0.87
19.13
0.67
0.13
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0.2
0.13
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.47
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0.07
0
0
0.07
0
0.13
0
0
0
0
0
0
0
0
0
0.4
0.67
0.13
0
0
0
0
0
0
0
0.07
0.53
2
1.8
0.13
0.73
0.13
0
0
0
0
0
0.07
0.07
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.2
0.4
0.27
0.07
0.07
0
0
0
0
0
0
0
0
0
0.27
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0.13
6.07
1.67
0.13
0.6
0.13
0
0
0.13
0.27
0
0
0
0.07
0.13
0.73
2.8
5.87
6.8
4.4
3.4
0.07
0.07
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
1.33
1.13
0.87
0.33
0.13
0.07
0.27
0.2
0
0
0.07
0
0.07
0
0
0
0
0
0.4
0.6
0.33
0.33
0.13
0.13
0.07
0.07
0.07
0.6
0.87
0.2
0
0
0
0.2
0.4
0.33
0
0.07
0.13
0.07
0.33
0.4
0.27
0.33
1.13
0.87
0.6
1.2
1.07
0.6
0.2
0.33
0.6
0.27
0.2
0.07
0.13
0.8
0.93
0.93
2.47
0.53
1.67
3.47
3.6
2.07
1.67
0.53
0
0
0.07
0.07
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.53
0.33
0.4
0.6
0
0
0
0.07
0.2
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0.2
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
1
0.07
0
0
0
0.13
2.27
0.67
0.47
0.4
0.07
0.13
0
0
0
0.27
0
0
0
0.13
0.2
0.87
0.27
0.67
0.53
0.8
0.47
0.33
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.27
0.13
0.2
0.2
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.93
1
0.27
0.07
0.13
0.27
0
0
0.07
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.2
0
0
0.07
0.33
0
0.6
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.33
0.47
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0.13
0
0
0
0
0
0.2
0.73
0
1.2
0.13
1.27
1.67
0
0.07
0
0
0.07
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.47
0.2
0.53
1.4
0.4
0.8
0.07
0.33
0.2
0
0
0
0
0
0
0
0
0.07
0
0.27
0.33
0.07
0
0
0.2
1.07
0.33
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.07
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.6
2.13
0.27
0
0
0
0
0
0
0
0.13
0
0
0.27
0.87
3.27
2.33
6.73
0.67
0.07
0.13
0.8
0.27
0.07
0
0
0.13
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
4.4
2.87
0.53
0.13
0.07
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.47
0.2
0
0
0
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0
0
0.07
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0.07
0
0
0
0
0
0
0
0.2
1.27
3.87
14.4
0.73
0
0
0.13
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0.4
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0.27
0.07
4.87
3.4
0
0.07
0.07
0.33
0.07
0
0
0
0.13
0
0
0
0
0
0.33
0
0.13
0.07
0.33
0.6
0.67
1
1.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.4
1.2
0.87
1.8
2.33
0.47
0
0
0
0
0
0
0
0.07
0
0.07
0
0
0
0.33
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0.4
0.33
0
0
0.07
0
0.13
0
0
0
0
0
0
0.47
0.6
0
0
0
0.4
0.33
0.27
1
0.2
0.4
0
0.13
0
0
0
0
0
0.07
0
0.07
0
0
0
0
0
0.07
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0.13
1.2
2.13
1.8
1.2
2.53
1.27
0.6
0.13
0.13
0.13
0.8
0.47
0.4
0.2
0.33
0.4
0.53
0
0
0.13
0.07
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0.13
0.87
1.93
1.47
1.2
0.87
0.33
0.47
1
1.2
1.67
0.47
0
0
0
0.07
0
0
0.47
0.13
0.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0.07
0.4
0.13
0
0
0.27
0.13
0
0
0
0
0
0
0
0
0
0.07
